Symbol,Sector
PNBHOUSING,Financial Services
PNC,OTHER
PNCINFRA,Construction
PNGJL,Consumer Durables
POCL,Non-Energy Minerals
PODDARMENT,Process Industries
POKARNA,Producer Manufacturing
POLICYBZR,Financial Services
POLYCAB,Capital Goods
POLYMED,Healthcare
POLYPLEX,Capital Goods
POLYSIL,OTHER
PONNIERODE,Process Industries
POONAWALLA,Financial Services
POSITRON,OTHER
POWERGRID,Power
POWERINDIA,Capital Goods
POWERMECH,Construction
PPAP,Producer Manufacturing
PPL,Producer Manufacturing
PPLPHARMA,Healthcare
PRABHA,OTHER
PRAENG,Consumer Durables
PRAJIND,Capital Goods
PRAKASH,Non-Energy Minerals
PRAKASHSTL,Non-Energy Minerals
PRAMARA,OTHER
PRANIK,OTHER
PRATHAM,OTHER
PRAXIS,Retail Trade
PRECAM,Producer Manufacturing
PRECISION,OTHER
PRECOT,Process Industries
PRECWIRE,Producer Manufacturing
PREMEXPLN,Process Industries
PREMIER,Producer Manufacturing
PREMIERENE,Capital Goods
PREMIERPOL,Non-Energy Minerals
PREMIUM,OTHER
PRESSTONIC,OTHER
PRESTIGE,Realty
PRICOLLTD,Automobile and Auto Components
PRIMECAB,OTHER
PRIMESECU,Finance
PRIMO,Process Industries
PRINCEPIPE,Capital Goods
PRITI,Consumer Durables
PRITIKA,OTHER
PRITIKAUTO,OTHER
PRIVISCL,Chemicals
PRIZOR,OTHER
PRLIND,OTHER
PROFX,OTHER
PROPEQUITY,OTHER
PROSTARM,OTHER
PROTEAN,OTHER
PROZONER,Finance
PRSMJOHNSN,Construction Materials
PRUDENT,Financial Services
PRUDMOULI,OTHER
PSB,Finance
PSFL,OTHER
PSPPROJECT,Industrial Services
PSRAJ,OTHER
PSUBANK,OTHER
PSUBANKADD,OTHER
PSUBNKBEES,OTHER
PSUBNKIETF,OTHER
PTC,Power
PTCIL,Capital Goods
PTL,Finance
PULZ,OTHER
PUNJABCHEM,OTHER
PURPLEUTED,OTHER
PURVA,Realty
PURVFLEXI,OTHER
PUSHPA,OTHER
PVP,Technology Services
PVRINOX,Media Entertainment & Publication
PVSL,Retail Trade
PVTBANIETF,OTHER
PVTBANKADD,OTHER
PWL,OTHER
PYRAMID,Producer Manufacturing
QGOLDHALF,OTHER
QMSMEDI,OTHER
QNIFTY,OTHER
QPOWER,OTHER
QUADFUTURE,OTHER
QUAL30IETF,OTHER
QUALITY30,OTHER
QUESS,Services
QUESTLAB,OTHER
QUICKHEAL,OTHER
QUICKTOUCH,OTHER
RACE,Process Industries
RACLGEAR,Producer Manufacturing
RADAAN,Consumer Services
RADHIKAJWE,Consumer Durables
RADIANTCMS,OTHER
RADICO,Fast Moving Consumer Goods
RADIOCITY,Consumer Services
RADIOWALLA,OTHER
RAILTEL,Telecommunication
RAIN,Chemicals
RAINBOW,Healthcare
RAJESHEXPO,Consumer Durables
RAJINDLTD,OTHER
RAJMET,Non-Energy Minerals
RAJOOENG,Producer Manufacturing
RAJPUTANA,OTHER
RAJRATAN,Producer Manufacturing
RAJRILTD,Process Industries
RAJSREESUG,OTHER
RAJTV,Consumer Services
RALLIS,Chemicals
RAMANEWS,Process Industries
RAMAPHO,Process Industries
RAMASTEEL,Non-Energy Minerals
RAMCOCEM,Construction Materials
RAMCOIND,Non-Energy Minerals
RAMCOSYS,Technology Services
RAMKY,Industrial Services
RAMRAT,Producer Manufacturing
RANASUG,Process Industries
RANEHOLDIN,Producer Manufacturing
RAPIDFLEET,OTHER
RAPPID,OTHER
RATEGAIN,Information Technology
RATNAMANI,Capital Goods
RATNAVEER,OTHER
RAYMOND,Process Industries
RAYMONDLSL,Textiles
RAYMONDREL,OTHER
RBA,Consumer Services
RBLBANK,Financial Services
RBMINFRA,OTHER
RBZJEWEL,Consumer Durables
RCDL,OTHER
RCF,Chemicals
RCOM,Communications
READYMIX,OTHER
RECLTD,Financial Services
REDINGTON,Services
REDTAPE,Retail Trade
REFEX,Chemicals
REFRACTORY,OTHER
REGAAL,OTHER
REGENCERAM,Producer Manufacturing
RELAXO,Consumer Durables
RELCHEMQ,OTHER
RELIABLE,OTHER
RELIANCE,Oil Gas & Consumable Fuels
RELIGARE,Financial Services
RELINFRA,Power
RELTD,Utilities
REMSONSIND,Producer Manufacturing
REMUS,OTHER
RENUKA,Fast Moving Consumer Goods
REPCOHOME,Finance
REPL,OTHER
REPRO,Commercial Services
RESPONIND,Non-Energy Minerals
RETAIL,OTHER
REXPIPES,OTHER
REXPRO,OTHER
RGL,Consumer Durables
RHETAN,Non-Energy Minerals
RHFL,Finance
RHIM,Capital Goods
RHL,Consumer Services
RICHA,OTHER
RICOAUTO,Producer Manufacturing
RIIL,OTHER
RILINFRA,OTHER
RISHABH,Producer Manufacturing
RITCO,Transportation
RITES,Construction
RKDL,Consumer Non-Durables
RKEC,Industrial Services
RKFORGE,Automobile and Auto Components
RKSWAMY,Commercial Services
RMDRIP,OTHER
RML,Producer Manufacturing
RNBDENIMS,Process Industries
RNFI,OTHER
RNPL,OTHER
ROCKINGDCE,OTHER
ROHLTD,Consumer Services
ROLEXRINGS,Producer Manufacturing
ROLLT,Process Industries
ROLTA,Technology Services
ROML,Process Industries
ROSSARI,Process Industries
ROSSELLIND,Electronic Technology
ROSSTECH,OTHER
ROTO,Producer Manufacturing
ROUTE,Telecommunication
ROXHITECH,OTHER
RPEL,Process Industries
RPGLIFE,Health Technology
RPOWER,Power
RPPINFRA,OTHER
RPPL,Process Industries
RPSGVENT,Finance
RPTECH,Distribution Services
RRKABEL,Capital Goods
RSSOFTWARE,Technology Services
RSWM,Process Industries
RSYSTEMS,Technology Services
RTL,OTHER
RTNINDIA,Consumer Services
RTNPOWER,Power
RUBFILA,Process Industries
RUBICON,OTHER
RUBYMILLS,OTHER
RUCHINFRA,Transportation
RUCHIRA,Process Industries
RULKA,OTHER
RUPA,Consumer Non-Durables
RUSHIL,Non-Energy Minerals
RUSTOMJEE,Finance
RVHL,Consumer Durables
RVNL,Construction
RVTH,OTHER
S&SPOWER,OTHER
SAAKSHI,OTHER
SAATVIKGL,OTHER
SABEVENTS,OTHER
SABTNL,OTHER
SACHEEROME,OTHER
SADBHAV,Industrial Services
SADBHIN,Industrial Services
SADHAV,OTHER
SADHNANIQ,Process Industries
SAFARI,Consumer Durables
SAFEENTP,OTHER
SAGARDEEP,OTHER
SAGCEM,Non-Energy Minerals
SAGILITY,Information Technology
SAHAJSOLAR,OTHER
SAHANA,OTHER
SAHASRA,OTHER
SAHYADRI,Non-Energy Minerals
SAIFL,OTHER
SAIL,Metals & Mining
SAILIFE,Healthcare
SAJHOTELS,OTHER
SAKAR,OTHER
SAKHTISUG,Process Industries
SAKSOFT,Technology Services
SAKUMA,Distribution Services
SALASAR,OTHER
SALONA,Process Industries
SALSTEEL,Non-Energy Minerals
SALZERELEC,Producer Manufacturing
SAMBHAAV,Consumer Services
SAMBHV,OTHER
SAMHI,Consumer Services
SAMMAANCAP,Financial Services
SAMPANN,Producer Manufacturing
SANATHAN,OTHER
SANCO,OTHER
SANDESH,OTHER
SANDHAR,Consumer Durables
SANDUMA,Oil Gas & Consumable Fuels
SANGAMIND,Process Industries
SANGHIIND,Non-Energy Minerals
SANGHVIMOV,Finance
SANGINITA,Process Industries
SANOFI,Healthcare
SANOFICONR,Healthcare
SANSERA,Automobile and Auto Components
SANSTAR,OTHER
SANWARIA,Process Industries
SAPPHIRE,Consumer Services
SARDAEN,Metals & Mining
SAREGAMA,Media Entertainment & Publication
SARLAPOLY,Process Industries
SAROJA,OTHER
SARTELE,OTHER
SARVESHWAR,Process Industries
SASKEN,Technology Services
SASTASUNDR,Retail Trade
SATECH,OTHER
SATIA,Process Industries
SATIN,OTHER
SATKARTAR,OTHER
SATTVAENGG,OTHER
SAURASHCEM,Non-Energy Minerals
SAVY,OTHER
SAWALIYA,OTHER
SBC,Distribution Services
SBCL,Non-Energy Minerals
SBFC,Financial Services
SBGLP,OTHER
SBIBPB,OTHER
SBICARD,Financial Services
SBIETFCON,OTHER
SBIETFIT,OTHER
SBIETFPB,OTHER
SBIETFQLTY,OTHER
SBILIFE,Financial Services
SBILIQETF,OTHER
SBIN,Financial Services
SBINEQWETF,OTHER
SBISILVER,OTHER
SCHAEFFLER,Automobile and Auto Components
SCHAND,Consumer Services
SCHNEIDER,Capital Goods
SCI,Services
SCILAL,OTHER
SCML,OTHER
SCODATUBES,OTHER
SCPL,Consumer Non-Durables
SDBL,OTHER
SDL26BEES,OTHER
SDREAMS,OTHER
SEAMECLTD,Industrial Services
SECMARK,Technology Services
SECURKLOUD,OTHER
SEJALLTD,Process Industries
SEL,OTHER
SELECTIPO,OTHER
SELMC,Process Industries
SEMAC,OTHER
SENCO,Consumer Durables
SENORES,OTHER
SENSEXADD,OTHER
SENSEXETF,OTHER
SENSEXIETF,OTHER
SEPC,Industrial Services
SEQUENT,Healthcare
SERVICE,OTHER
SERVOTECH,OTHER
SESHAPAPER,OTHER
SETCO,Producer Manufacturing
SETF10GILT,OTHER
SETFGOLD,OTHER
SETFNIF50,OTHER
SETFNIFBK,OTHER
SETFNN50,OTHER
SETUINFRA,OTHER
SFL,Consumer Durables
SFML,OTHER
SGBAPR28I,OTHER
SGBAUG27,OTHER
SGBAUG28V,OTHER
SGBAUG29V,OTHER
SGBAUG30,OTHER
SGBD29VIII,OTHER
SGBDC27VII,OTHER
SGBDE30III,OTHER
SGBDE31III,OTHER
SGBDEC25XI,OTHER
SGBFEB27,OTHER
SGBFEB28IX,OTHER
SGBFEB29XI,OTHER
SGBFEB32IV,OTHER
SGBJ28VIII,OTHER
SGBJAN26,OTHER
SGBJAN27,OTHER
SGBJAN29IX,OTHER
SGBJAN29X,OTHER
SGBJAN30IX,OTHER
SGBJU29III,OTHER
SGBJUL28IV,OTHER
SGBJUL29IV,OTHER
SGBJUN27,OTHER
SGBJUN28,OTHER
SGBJUN29II,OTHER
SGBJUN30,OTHER
SGBJUN31I,OTHER
SGBMAR28X,OTHER
SGBMAR30X,OTHER
SGBMAR31IV,OTHER
SGBMAY26,OTHER
SGBMAY28,OTHER
SGBMAY29I,OTHER
SGBMR29XII,OTHER
SGBN28VIII,OTHER
SGBNOV26,OTHER
SGBNV29VII,OTHER
SGBOC28VII,OTHER
SGBOCT26,OTHER
SGBOCT27,OTHER
SGBOCT27VI,OTHER
SGBSEP28VI,OTHER
SGBSEP29VI,OTHER
SGBSEP31II,OTHER
SGFIN,Finance
SGIL,OTHER
SGL,Process Industries
SGLTL,OTHER
SGMART,Utilities
SHAH,Non-Energy Minerals
SHAHALLOYS,Non-Energy Minerals
SHAILY,Capital Goods
SHAKTIPUMP,Capital Goods
SHALBY,Health Services
SHALPAINTS,Process Industries
SHANKARA,OTHER
SHANTHALA,OTHER
SHANTI,OTHER
SHANTIGEAR,Producer Manufacturing
SHANTIGOLD,OTHER
SHARDACROP,Chemicals
SHARDAMOTR,Automobile and Auto Components
SHAREINDIA,Financial Services
SHARIABEES,OTHER
SHEEL,OTHER
SHEETAL,OTHER
SHEKHAWATI,OTHER
SHEMAROO,Consumer Services
SHERA,OTHER
SHETHJI,OTHER
SHIGAN,OTHER
SHILCTECH,Producer Manufacturing
SHILPAMED,Healthcare
SHIVALIK,Process Industries
SHIVAMAUTO,Producer Manufacturing
SHIVAMILLS,Process Industries
SHIVASHRIT,OTHER
SHIVATEX,Process Industries
SHIVAUM,OTHER
SHK,Process Industries
SHKSIL,OTHER
SHOPERSTOP,Retail Trade
SHRADHA,Industrial Services
SHREDIGCEM,Non-Energy Minerals
SHREECEM,Construction Materials
SHREEJISPG,OTHER
SHREEKARNI,OTHER
SHREEOSFM,OTHER
SHREEPUSHK,OTHER
SHREERAMA,Process Industries
SHRENIK,Distribution Services
SHREYANIND,Process Industries
SHRIAHIMSA,OTHER
SHRINGARMS,OTHER
SHRIPISTON,Automobile and Auto Components
SHRIRAMFIN,Financial Services
SHRIRAMPPS,Finance
SHRITECH,OTHER
SHUBHLAXMI,OTHER
SHUBHSHREE,OTHER
SHYAMCENT,Non-Energy Minerals
SHYAMMETL,Capital Goods
SHYAMTEL,Electronic Technology
SICALLOG,Transportation
SIDDHICOTS,OTHER
SIEMENS,Capital Goods
SIGACHI,Health Technology
SIGIND,Process Industries
SIGMA,Technology Services
SIGNATURE,Realty
SIGNPOST,Commercial Services
SIKKO,Process Industries
SIL,Process Industries
SILGO,Consumer Durables
SILINV,Finance
SILKFLEX,OTHER
SILKY,OTHER
SILLYMONKS,OTHER
SILVER,OTHER
SILVER1,OTHER
SILVER360,OTHER
SILVERADD,OTHER
SILVERAG,OTHER
SILVERBEES,OTHER
SILVERCASE,OTHER
SILVERETF,OTHER
SILVERIETF,OTHER
SILVERTUC,OTHER
SIMBHALS,Process Industries
SIMPLEXINF,Industrial Services
SINCLAIR,Consumer Services
SINDHUTRAD,Transportation
SINTERCOM,Producer Manufacturing
SIRCA,Process Industries
SIS,Commercial Services
SITINET,Consumer Services
SIYSIL,Process Industries
SJLOGISTIC,OTHER
SJS,Producer Manufacturing
SJVN,Power
SKFINDIA,Automobile and Auto Components
SKFINDUS,OTHER
SKIPPER,Capital Goods
SKMEGGPROD,Process Industries
SKP,OTHER
SKYGOLD,Consumer Durables
SLONE,OTHER
SMALL250,OTHER
SMALLCAP,OTHER
SMARTEN,OTHER
SMARTLINK,Electronic Technology
SMARTWORKS,OTHER
SMCGLOBAL,Finance
SML100CASE,OTHER
SMLMAH,OTHER
SMLT,Non-Energy Minerals
SMSPHARMA,Health Technology
SNEHAA,OTHER
SNOWMAN,Commercial Services
SNXT30BEES,OTHER
SOBHA,Realty
SOFTTECH,Technology Services
SOLARA,Health Technology
SOLARAPP1,OTHER
SOLARINDS,Chemicals
SOLARWORLD,OTHER
SOLEX,Producer Manufacturing
SOMANYCERA,Producer Manufacturing
SOMATEX,Process Industries
SOMICONVEY,Producer Manufacturing
SONACOMS,Automobile and Auto Components
SONAMAC,OTHER
SONAMLTD,Consumer Durables
SONATSOFTW,Information Technology
SONUINFRA,OTHER
SOTAC,OTHER
SOTL,Process Industries
SOUTHBANK,Financial Services
SOUTHWEST,OTHER
SPAL,Consumer Non-Durables
SPANDANA,OTHER
SPARC,Healthcare
SPCENET,OTHER
SPCL,OTHER
SPECIALITY,Consumer Services
SPECTRUM,OTHER
SPENCERS,Retail Trade
SPIC,OTHER
SPLIL,Consumer Non-Durables
SPLPETRO,Process Industries
SPMLINFRA,Industrial Services
SPORTKING,Process Industries
SPPPOLY,OTHER
SPUNWEB,OTHER
SRD,OTHER
SREEL,Retail Trade
SRF,Chemicals
SRGHFL,Finance
SRHHYPOLTD,OTHER
SRIVASAVI,OTHER
SRM,Industrial Services
SRPL,Process Industries
SSDL,OTHER
SSEGL,OTHER
SSFL,OTHER
SSFLPP,OTHER
SSWL,Producer Manufacturing
STALLION,OTHER
STANLEY,OTHER
STAR,Healthcare
STARCEMENT,Construction Materials
STARHEALTH,Financial Services
STARPAPER,Process Industries
STARTECK,Finance
STCINDIA,OTHER
STEELCAS,Non-Energy Minerals
STEELCITY,OTHER
STEELXIND,Non-Energy Minerals
STEL,Finance
STERTOOLS,Producer Manufacturing
STLNETWORK,OTHER
STLTECH,Telecommunication
STOVEKRAFT,Consumer Durables
STUDDS,OTHER
STUDIOLSD,OTHER
STYL,OTHER
STYLAMIND,Non-Energy Minerals
STYLEBAAZA,OTHER
STYRENIX,Chemicals
SUBAHOTELS,OTHER
SUBEXLTD,Technology Services
SUBROS,Capital Goods
SUDARSCHEM,Chemicals
SUDEEPPHRM,OTHER
SUKHJITS,Consumer Non-Durables
SULA,Process Industries
SUMEETINDS,Process Industries
SUMICHEM,Chemicals
SUMIT,Finance
SUMMITSEC,Miscellaneous
SUNCLAY,Producer Manufacturing
SUNDARAM,Producer Manufacturing
SUNDARMFIN,Financial Services
SUNDRMBRAK,Producer Manufacturing
SUNDRMFAST,Automobile and Auto Components
SUNDROP,OTHER
SUNFLAG,Capital Goods
SUNLITE,OTHER
SUNPHARMA,Healthcare
SUNTECH,OTHER
SUNTECK,Realty
SUNTV,Media Entertainment & Publication
SUPERHOUSE,Consumer Non-Durables
SUPERSPIN,Process Industries
SUPRAJIT,Producer Manufacturing
SUPREME,Finance
SUPREMEENG,Non-Energy Minerals
SUPREMEIND,Capital Goods
SUPREMEINF,OTHER
SUPREMEPWR,OTHER
SUPRIYA,Healthcare
SURAJEST,OTHER
SURAJLTD,Non-Energy Minerals
SURAKSHA,OTHER
SURANASOL,Electronic Technology
SURANAT&P,OTHER
SURANI,OTHER
SURYALAXMI,Process Industries
SURYAROSNI,Capital Goods
SURYODAY,OTHER
SUTLEJTEX,OTHER
SUVEN,Health Technology
SUVIDHAA,Commercial Services
SUYOG,Industrial Services
SUZLON,Capital Goods
SVLL,Transportation
SVPGLOB,Distribution Services
SWANCORP,Chemicals
SWARAJ,OTHER
SWARAJENG,Producer Manufacturing
SWASTIK,OTHER
SWELECTES,Producer Manufacturing
SWIGGY,Consumer Services
SWSOLAR,Construction
SYLVANPLY,OTHER
SYMPHONY,Consumer Durables
SYNCOMF,OTHER
SYNGENE,Healthcare
SYNOPTICS,OTHER
SYRMA,Capital Goods
SYSTANGO,OTHER
SYSTMTXC,Finance
TAC,OTHER
TAINWALCHM,OTHER
TAJGVK,OTHER
TAKE,Technology Services
TALBROAUTO,Producer Manufacturing
TANKUP,OTHER
TANLA,Information Technology
TARACHAND,OTHER
TARAPUR,Producer Manufacturing
TARC,Realty
TARIL,Capital Goods
TARMAT,Industrial Services
TARSONS,Process Industries
TASTYBITE,Consumer Non-Durables
TATACAP,OTHER
TATACHEM,Chemicals
TATACOMM,Telecommunication
TATACONSUM,Fast Moving Consumer Goods
TATAELXSI,Information Technology
TATAGOLD,OTHER
TATAINVEST,Financial Services
TATAPOWER,Power
TATASTEEL,Metals & Mining
TATATECH,Information Technology
TATSILV,OTHER
TATVA,OTHER
TAURIAN,OTHER
TBI,OTHER
TBOTEK,Consumer Services
TBZ,Consumer Durables
TCI,Transportation
TCIEXP,Transportation
TCIFINANCE,Finance
TCL,OTHER
TCPLPACK,Commercial Services
TCS,Information Technology
TDPOWERSYS,Capital Goods
TEAMGTY,OTHER
TEAMLEASE,Services
TECH,OTHER
TECHD,OTHER
TECHERA,OTHER
TECHLABS,OTHER
TECHM,Information Technology
TECHNOE,Construction
TECILCHEM,OTHER
TEGA,Capital Goods
TEJASNET,Telecommunication
TEMBO,OTHER
TENNIND,OTHER
TERASOFT,Technology Services
TEXINFRA,OTHER
TEXMOPIPES,OTHER
TEXRAIL,Capital Goods
TFCILTD,Finance
TFL,Finance
TGBHOTELS,Consumer Services
TGL,OTHER
THANGAMAYL,Consumer Durables
THEINVEST,Finance
THEJO,Distribution Services
THELEELA,Consumer Services
THEMISMED,Health Technology
THERMAX,Capital Goods
THOMASCOOK,Consumer Services
THOMASCOTT,Consumer Non-Durables
THYROCARE,Healthcare
TI,Fast Moving Consumer Goods
TICL,OTHER
TIGERLOGS,Transportation
TIIL,Producer Manufacturing
TIINDIA,Automobile and Auto Components
TIJARIA,Producer Manufacturing
TIL,Producer Manufacturing
TIMETECHNO,Capital Goods
TIMKEN,Capital Goods
TINNARUBR,OTHER
TIPSFILMS,Consumer Services
TIPSMUSIC,Media Entertainment & Publication
TIRUMALCHM,Process Industries
TIRUPATIFL,Producer Manufacturing
TITAGARH,Capital Goods
TITAN,Consumer Durables
TMB,OTHER
TMCV,Consumer Durables
TMPV,Automobile and Auto Components
TNIDETF,OTHER
TNPETRO,Process Industries
TNPL,Process Industries
TNTELE,OTHER
TOKYOPLAST,Producer Manufacturing
TOLINS,OTHER
TOP100CASE,OTHER
TOP10ADD,OTHER
TOP15IETF,OTHER
TORNTPHARM,Healthcare
TORNTPOWER,Power
TOTAL,OTHER
TOUCHWOOD,OTHER
TPHQ,Industrial Services
TPLPLASTEH,Process Industries
TRACXN,Technology Services
TRANSRAILL,Capital Goods
TRANSTEEL,OTHER
TRANSWORLD,OTHER
TRAVELFOOD,OTHER
TREEHOUSE,OTHER
TREJHARA,Technology Services
TREL,Finance
TRENT,Consumer Services
TRF,Producer Manufacturing
TRIDENT,Textiles
TRIGYN,Technology Services
TRITURBINE,Capital Goods
TRIVENI,Fast Moving Consumer Goods
TROM,OTHER
TRU,Finance
TRUALT,OTHER
TRUST,OTHER
TSC,OTHER
TSFINV,Financial Services
TTKHLTCARE,Health Technology
TTKPRESTIG,Consumer Durables
TTL,Process Industries
TTML,Telecommunication
TUNWAL,OTHER
TVSELECT,Electronic Technology
TVSHLTD,Producer Manufacturing
TVSMOTOR,Automobile and Auto Components
TVSSCS,Services
TVSSRICHAK,Consumer Durables
TVTODAY,Consumer Services
TVVISION,Consumer Services
UBL,Fast Moving Consumer Goods
UCAL,Producer Manufacturing
UCOBANK,Financial Services
UDS,Commercial Services
UEL,OTHER
UFBL,OTHER
UFLEX,Process Industries
UFO,Consumer Services
UGARSUGAR,OTHER
UGROCAP,Finance
UJJIVANSFB,Financial Services
ULTRACEMCO,Construction Materials
UMA,OTHER
UMAEXPORTS,Distribution Services
UMESLTD,OTHER
UMIYA-MRO,OTHER
UNICHEMLAB,Health Technology
UNIDT,Industrial Services
UNIECOM,OTHER
UNIENTER,Producer Manufacturing
UNIHEALTH,OTHER
UNIINFO,OTHER
UNILEX,OTHER
UNIMECH,Capital Goods
UNIONBANK,Financial Services
UNIONGOLD,OTHER
UNIPARTS,Producer Manufacturing
UNITDSPR,Fast Moving Consumer Goods
UNITECH,Finance
UNITEDPOLY,OTHER
UNITEDTEA,OTHER
UNIVASTU,Industrial Services
UNIVCABLES,Electronic Technology
UNIVPHOTO,OTHER
UNOMINDA,Automobile and Auto Components
UPL,Chemicals
URAVIDEF,OTHER
URBAN,OTHER
URBANCO,OTHER
URJA,Electronic Technology
USHAFIN,OTHER
USHAMART,Capital Goods
USK,Industrial Services
UTIAMC,Financial Services
UTIBANKETF,OTHER
UTINEXT50,OTHER
UTINIFTETF,OTHER
UTISENSETF,OTHER
UTISXN50,OTHER
UTKARSHBNK,OTHER
UTLSOLAR,OTHER
UTSSAV,OTHER
UTTAMSUGAR,Process Industries
UYFINCORP,Finance
V2RETAIL,Consumer Services
VADILALIND,Consumer Non-Durables
VAIBHAVGBL,Consumer Durables
VAISHALI,Health Technology
VAKRANGEE,Retail Trade
VAL30IETF,OTHER
VALIANTLAB,Health Technology
VALIANTORG,Process Industries
VARDHACRLC,Consumer Non-Durables
VARDMNPOLY,Process Industries
VARROC,Automobile and Auto Components
VASCONEQ,Industrial Services
VASWANI,Non-Energy Minerals
VBL,Fast Moving Consumer Goods
VCL,Process Industries
VDEAL,OTHER
VEDL,Metals & Mining
VEEDOL,OTHER
VEEKAYEM,OTHER
VELS,OTHER
VENKEYS,Process Industries
VENTIVE,Consumer Services
VENUSPIPES,Non-Energy Minerals
VENUSREM,Health Technology
VERANDA,OTHER
VERITAAS,OTHER
VERTIS,OTHER
VERTOZ,OTHER
VESUVIUS,Capital Goods
VETO,OTHER
VGINFOTECH,OTHER
VGL,OTHER
VGUARD,Consumer Durables
VHL,Finance
VHLTD,Consumer Services
VIAZ,OTHER
VIDHIING,OTHER
VIESL,OTHER
VIGOR,OTHER
VIJAYA,Healthcare
VIJAYPD,OTHER
VIJIFIN,Finance
VIKASECO,Process Industries
VIKASLIFE,Distribution Services
VIKRAMSOLR,OTHER
VIKRAN,OTHER
VILAS,OTHER
VIMTALABS,Commercial Services
VINATIORGA,Chemicals
VINCOFE,OTHER
VINDHYATEL,Industrial Services
VINEETLAB,Process Industries
VINNY,Process Industries
VINSYS,OTHER
VINYAS,OTHER
VINYLINDIA,Distribution Services
VIPCLOTHNG,Consumer Non-Durables
VIPIND,Consumer Durables
VIPULLTD,Finance
VIRINCHI,Technology Services
VISAKAIND,Process Industries
VISASTEEL,Non-Energy Minerals
VISHNU,Process Industries
VISHNUINFR,OTHER
VISHWARAJ,OTHER
VITAL,OTHER
VIVIANA,OTHER
VIVIDHA,Process Industries
VLEGOV,Technology Services
VLINFRA,OTHER
VLSFINANCE,Finance
VMARCIND,OTHER
VMART,Consumer Services
VMM,Consumer Services
VMSTMT,OTHER
VOLERCAR,OTHER
VOLTAMP,Capital Goods
VOLTAS,Consumer Durables
VPRPL,OTHER
VR,OTHER
VRAJ,OTHER
VRLLOG,Transportation
VSSL,Non-Energy Minerals
VSTIND,Fast Moving Consumer Goods
VSTL,Non-Energy Minerals
VSTTILLERS,Producer Manufacturing
VTL,Textiles
WAAREEENER,Capital Goods
WAAREEINDO,OTHER
WAAREERTL,Capital Goods
WABAG,Utilities
WALCHANNAG,Producer Manufacturing
WALPAR,OTHER
WANBURY,Health Technology
WCIL,OTHER
WEALTH,OTHER
WEBELSOLAR,Capital Goods
WEIZMANIND,Process Industries
WEL,Electronic Technology
WELCORP,Capital Goods
WELENT,Construction
WELINV,OTHER
WELSPUNLIV,Textiles
WENDT,Producer Manufacturing
WESTLIFE,Consumer Services
WEWIN,Commercial Services
WEWORK,OTHER
WHEELS,Producer Manufacturing
WHIRLPOOL,Consumer Durables
WILLAMAGOR,Finance
WINDLAS,Health Technology
WINDMACHIN,Producer Manufacturing
WINSOL,OTHER
WINSOME,Consumer Non-Durables
WIPL,OTHER
WIPRO,Information Technology
WOCKPHARMA,Healthcare
WOL3D,OTHER
WOMANCART,OTHER
WONDERLA,Consumer Services
WORTHPERI,Process Industries
WSI,OTHER
WSTCSTPAPR,Producer Manufacturing
WTICAB,OTHER
XCHANGING,Technology Services
XELPMOC,OTHER
XPROINDIA,Process Industries
XTGLOBAL,Technology Services
YASHO,Consumer Non-Durables
YASHOPTICS,OTHER
YATHARTH,Healthcare
YATRA,Consumer Services
YESBANK,Financial Services
YUDIZ,OTHER
YUKEN,Producer Manufacturing
ZAGGLE,Information Technology
ZEAL,OTHER
ZEEL,Media Entertainment & Publication
ZEELEARN,Consumer Services
ZEEMEDIA,Consumer Services
ZENITHDRUG,OTHER
ZENITHEXPO,Consumer Non-Durables
ZENITHSTL,OTHER
ZENSARTECH,Information Technology
ZENTEC,Capital Goods
ZFCVINDIA,Automobile and Auto Components
ZIMLAB,Health Technology
ZODIAC,Producer Manufacturing
ZODIACLOTH,Consumer Non-Durables
ZOTA,Health Technology
ZTECH,OTHER
ZUARI,Process Industries
ZUARIIND,Process Industries
ZYDUSLIFE,Healthcare
ZYDUSWELL,Fast Moving Consumer Goods
